"type","question","options","answer"
"单选题","采购人、采购代理机构组织非招标采购活动时，应当 采取必要措施保证评审在何种情况下进行？","A. 公开透明
B. 严格保密
C. 媒体监督
D. 全程直播","B"
"单选题","技术复杂、专业性强的竞争性谈判采购项目，经主管 预算单位同意后可采取何种方式选定评审专家？","A. 采购人主管预算单位指定
B. 自行选定
C. 从供应商推荐名单中选择
D. 由代理机构选定","B"
"单选题","技术复杂、专业性强的竞争性谈判采购项目，评审专 家中应当包含几名法律专家？","A. 0名
B. 1名
C. 2名
D. 3名","B"
"单选题","根据《政府采购非招标采购方式管理办法》，供应商 为联合体的，保证金的交纳方式正确的是？","A. 必须由联合体牵头方交纳
B. 可由联合体一方或多方共同交纳
C. 联合体各方需分别交纳
D. 无需交纳保证金","B"
"单选题","询价通知书应当明确的核心内容不包括以下哪项？","A. 报价要求
B. 评定成交标准
C. 谈判程序
D. 响应文件编制要求","C"
"单选题","谈判小组的核心职责不包括以下哪项？","A. 制定谈判文件
B. 未获得授权直接确定成交供应商
C. 审查响应文件
D. 编写评审报告","B"
"单选题","根据《政府采购非招标采购方式管理办法》，公开招 标的货物采购项目，招标过程中提交投标文件并实质 性响应的供应商仅有两家时，采购人的正确做法是？","A. 直接与这两家供应商进行竞争性谈判
B. 经本级财政部门批准后可与该两家供应商进行竞争性谈判
C. 转为单一来源采购
D. 转为竞争性磋商采购","B"
"单选题","谈判小组要求供应商澄清响应文件时，澄清内容的限 制条件是？","A. 不得超出响应文件范围且不得改变实质性内容
B. 可适当补充新的技术方案
C. 可调整报价金额
D. 无需书面形式作出","A"
"单选题","谈判文件、询价通知书不得包含的内容是？","A. 采购需求
B. 特定货物品牌要求
C. 报价要求
D. 保证金形式","B"
"单选题","评审专家在非招标采购项目评审中应当履行的义务不 包括以下哪项？","A. 客观公正履行职责
B. 对个人评审意见承担法律责任
C. 参与评审报告起草
D. 配合采购人对项目进行履约验收","D"
"单选题","采购人申请采用非招标采购方式时，无需向财政部门 提交的材料是？","A. 项目基本情况说明
B. 预算批复文件
C. 供应商资质证明
D. 拟采用采购方式的理由","C"
"单选题","采购代理机构人员能否参加本机构代理项目的评审？","A. 可以作为采购人代表参加
B. 可以作为评审专家参加
C. 不得参加
D. 经财政部门批准后可参加","C"
"单选题","竞争性谈判文件应当明确的事项不包括以下哪项？","A. 谈判程序
B. 谈判内容
C. 合同草案的主要条款
D. 供应商的注册资本要求","D"
"单选题","某省级医院采购大型医疗设备（达到公开招标数额标 准），公开招标仅两家供应商实质性响应，经财政部 门批准转为竞争性谈判。关于谈判小组组成，以下正 确的是？","A. 由 3 人组成，其中评审专家 2 名
B. 由 5 人组成，其中评审专家 4 名
C. 由 3 人组成，其中评审专家 1 名
D. 为保证评审专业性，可全部由采购人代表组成","B"
"单选题","某代理机构组织询价采购项目，采用采购人推荐与专 家推荐相结合的方式选择供应商，采购人推荐了 2 家供应商。以下关于供应商数量及保证金的说法正确 的是？","A. 专家需至少推荐 2 家，保证金最高为预算的 2%
B. 专家需至少推荐 3 家，保证金最高为预算的 1%
C. 专家需至少推荐 1 家，保证金最高为 5 万元
D. 专家可推荐 1 家，保证金无上限","A"
"单选题","供应商在提交询价响应文件截止时间前撤回响应文 件，随后又在截止时间前重新提交补充文件（含原响 应文件），以下处理方式正确的是？","A. 拒收补充文件
B. 接收补充文件，以补充文件为准
C. 仅接收原响应文件
D. 视为无效响应","B"
"单选题","根据《政府采购非招标采购方式管理办法》，技术复 杂的竞争性谈判项目，评审专家选择采用自行选定方 式，专家在评审时发现存在需要回避情形，以下处理 方式正确的是？","A. 继续参与评审，注明回避情况即可
B. 立即退出评审，重新选定专家
C. 经采购人同意后可继续参与
D. 无需回避，按原计划评审","B"
"单选题","竞争性谈判结束后，采购人发现成交供应商A在评审 过程中提供的某份业绩证明材料复印件模糊不清，谈 判小组当时未要求澄清，现可能影响其履约能力认定 。采购人应如何处理？","A. 组织原谈判小组对该问题进行重新评审
B. 要求供应商A就此材料进行补充澄清，作为合同附件
C. 如查实且可能影响到评审结果，应当重新开展采购活动，并同时书面
报告本级财政部门
D. 鉴于谈判已结束，此问题不影响合同签订与履行","C"
"单选题","根据《政府采购非招标采购方式管理办法》，某政府 采购货物类项目，达到公开招标数额标准，但技术复 杂只能从唯一供应商处采购，拟采用单一来源采购， 以下做法正确的是？","A. 执行单位内控流程，审批同意即可
B. 提交专家论证意见及公示情况，经主管预算单位同意即可执行
C. 提交专家论证意见及公示情况，经财政部门批准后方可执行
D. 可直接采用单一来源方式，事后备案","C"
"多选题","询价采购中，询价小组在推荐成交候选人时，应遵循 的原则是？","A. 质量和服务均能满足采购文件实质性响应要求
B. 提供增值服务最多
C. 报价由低到高顺序
D. 综合评分最高
E. 综合评审最优","AC"
"多选题","政府采购评审专家在询价采购活动中，应当履行哪些 职责？","A. 要求供应商解释或者澄清其响应文件
B. 编写评审报告
C. 制定询价通知书
D. 告知采购人、采购代理机构在评审过程中发现的供应商的违法违规行
为
E. 与供应商进行一对一谈判","ABCD"
"多选题","关于竞争性谈判小组或询价小组的组成，下列哪些说 法是正确的？","A. 应当由采购人代表和评审专家共同组成
B. 成员人数应当为3人以上单数
C. 该项目采购代理机构人员可以作为评审专家参与
D. 技术复杂、专业性强的竞争性谈判采购项目，评审专家中应当包含1
名法律专家
E. 随机方式难以确定合适的评审专家的，经主管预算单位同意，可以自
行选定评审专家","ABDE"
"多选题","根据74号令，采购人、采购代理机构可以通过以下哪 些方式邀请供应商参与竞争性谈判或询价采购活动？","A. 在省级以上财政部门指定媒体发布公告
B. 从省级以上财政部门建立的供应商库中随机抽取
C. 由采购人直接指定熟悉的供应商
D. 由采购人和评审专家分别书面推荐
E. 由采购人主管部门推荐","ABD"
"多选题","竞争性谈判文件应当明确的事项包括：","A. 供应商的资格条件
B. 采购程序
C. 采购邀请
D. 报价要求
E. 评分细则","ABCD"
"多选题","政府采购项目，关于履约保证金，下列说法正确的 有：","A. 履约保证金不得超过采购合同金额的10%
B. 采购人可以要求只接受现金形式的履约保证金
C. 验收结果应当与采购合同约定的资金支付及履约保证金返还条件挂钩
D. 采购人应当在采购合同中约定履约保证金退还的方式
E. 采购人应当允许供应商以支票、汇票、本票或者金融机构、担保机构
出具的保函提交履约保证金","ACDE"
"多选题","关于成交结果的公告，下列说法正确的有：","A. 应当在成交供应商确定后2个工作日内在指定媒体公告
B. 公告期限不得少于5个工作日
C. 公告内容应当包括成交供应商名称和地址
D. 公告内容应当包括主要成交标的的名称、规格型号、数量、单价
E. 采用书面推荐供应商参加采购活动的，还应当公告采购人和评审专家
的推荐意见。","ACDE"
"多选题","在询价采购项目中，出现下列哪些情形，采购人、采 购代理机构应当终止采购活动？","A. 因情况变化，不再符合规定的询价采购方式适用情形的
B. 出现影响采购公正的违法、违规行为的
C. 供应商之间出现恶意串通的行为
D. 因采购人机构调整，原采购项目负责人变更
E. 在采购过程中符合竞争要求的供应商不足3家的","ABCE"
"多选题","根据《政府采购非招标采购方式管理办法》，关于保 证金（含谈判保证金、询价保证金）的退还，下列说 法正确的有？","A. 未成交供应商的保证金，应当在成交通知书发出后5个工作日内退还
B. 成交供应商的保证金，应当在采购合同签订后5个工作日内退还
C. 供应商在提交响应文件截止时间后撤回响应文件的，采购人不予退还
其保证金
D. 成交供应商因不可抗力不与采购人签订合同，采购人应当退还其保证
金
E. 供应商提供虚假材料谋取成交的，其保证金不予退还","ABCDE"
"多选题","根据《政府采购非招标采购方式管理办法》，关于评 审专家的选取，下列说法正确的有","A. 应当从政府采购评审专家库中随机抽取
B. 技术复杂、专业性强的竞争性谈判采购项目，经主管预算单位同意可
以自行选定评审专家
C. 评审专家应当具备相应的专业水平和执业能力
D. 采购人不得以评审专家身份参加本部门或本单位采购项目的评审
E. 采购代理机构人员可以担任评审专家","ABCD"
"多选题","政府采购项目，符合下列哪些情形，可以采用单一来 源方式采购？","A. 只能从唯一供应商处采购的
B. 发生了不可预见的紧急情况不能从其他供应商处采购的
C. 必须保证原有采购项目一致性或者服务配套的要求，需要继续从原供
应商处采购，且采购金额不超过原合同采购金额百分之十的
D. 采购人认为单一来源采购更经济高效的
E. 潜在供应商数量少，为保证采购成功率。","ABC"
"多选题","达到公开招标数额标准的货物、服务采购项目，拟采 用非招标采购方式的，履行审批程序的注意事项有：","A. 经主管预算单位同意
B. 报经设区的市、自治州以上人民政府财政部门批准
C. 在采购活动开始前提出申请
D. 提交单位内部审批记录
E. 报市、自治州以上人民政府财政部门批准","ABC"
"多选题","采购人、采购代理机构在组织非招标采购活动时，出 现下列哪些行为属于违法行为，应承担相应责任？","A. 应当采用公开招标方式而擅自采用其他方式采购的
B. 在财政部门指定媒体和单位门户网都发布采购信息的
C. 与成交供应商另行订立背离合同实质性内容的协议的
D. 未按照政府采购法和财政部74号令的规定确定成交供应商的
E. 按规定将政府采购合同副本报本级财政部门备案","ACD"
"多选题","根据《政府采购非招标采购方式管理办法》，关于供 应商澄清响应文件，以下哪些说法正确？","A. 澄清应以书面形式作出
B. 须由法定代表人或授权代表签字
C. 由授权代表签字的，应当附法定代表人授权书
D. 供应商为自然人的，应当由本人签字并附身份证明
E. 为提高评审效率，澄清也可以以口头形式作出","ABCD"
"多选题","财政部第74号令规定的非招标采购方式包括以下哪 些？","A. 竞争性谈判
B. 单一来源采购
C. 询价采购
D. 框架协议采购
E. 合作创新采购","ABC"
"多选题","关于非招标采购活动的保证金，下列说法正确的有？","A. 采购人、采购代理机构可以要求供应商在提交响应文件截止时间之前交纳保证金
B. 保证金数额应当不超过采购项目预算的2%
C. 供应商未按照采购文件要求提交保证金的，响应无效
D. 供应商在提交响应文件截止时间后撤回响应文件的，保证金不予退还
E. 未成交供应商的保证金应当在成交通知书发出后5日内退还","ABCD"
"多选题","采购人、采购代理机构采购以下货物、工程和服务之 一的，可以采用竞争性谈判、单一来源采购方式采 购；采购货物的，还可以采用询价采购方式：（ ）","A. 依法制定的集中采购目录以内，且未达到公开招标数额标准的货物、服务
B. 依法制定的集中采购目录以外、采购限额标准以上，且未达到公开招标数额标准的货物、服务
C. 达到公开招标数额标准、经批准采用非公开招标方式的货物、服务
D. 按照招标投标法及其实施条例必须进行招标的工程建设项目以外的政府采购工程
E. 依法制定的集中采购目录以内，达到公开招标数额标准的货物、服务","ABCD"
"多选题","单一来源采购公示应当包括以下哪些内容？","A. 采购人、采购项目名称和内容
B. 拟采购的货物或服务的说明
C. 采用单一来源采购方式的原因及相关说明
D. 拟定的唯一供应商名称、地址
E. 专业人员出具的论证意见以及专业人员的姓名、工作单位和职称","ABCDE"
"多选题","根据《政府采购非招标采购方式管理办法》，采购活 动记录包括以下哪些内容？","A. 采购方式，采用该方式的原因及相关说明材料
B. 选择参加采购活动的供应商的方式及原因
C. 评定成交的标准及确定成交供应商的原因
D. 终止采购活动的，终止的原因
E. 采购项目类别、名称","ABCDE"
"多选题","根据《政府采购非招标采购方式管理办法》，采购人 在制定谈判文件时应当遵循的哪些规定？","A. 根据采购项目的特点和采购人的实际需求制定
B. 不得擅自提高采购标准
C. 提出略高于资产配置标准的实际需求
D. 可设置特定供应商门槛
E. 不得擅自提高经费预算","ABE"
"多选题","根据《政府采购非招标采购方式管理办法》，以下关 于响应文件送达的说法正确的有哪些？","A. 截止时间后送达的响应文件应当拒收
B. 供应商应当将响应文件密封送达指定地点
C. 供应商可按采购文件规定，委托他人送达响应文件
D. 响应文件送达后任何情况下都不得撤回
E. 在截止时间后送达的响应文件为无效文件","ABCE"
"多选题","根据74号令，下列哪些情形下，供应商交纳的保证金 不予退还？","A. 供应商在提交响应文件截止时间后撤回响应文件的
B. 供应商在响应文件中提供虚假材料的
C. 成交供应商因自身原因拒绝签订合同的
D. 供应商与采购人、其他供应商恶意串通的
E. 供应商在提交响应文件截止时间前撤回响应文件的","ABCD"
"多选题","根据74号令，采用书面推荐方式选择供应商时，应当 遵守的规定有哪些？","A. 采购人和评审专家分别出具书面推荐意见
B. 评审专家的推荐比例不超过推荐供应商总数的50%
C. 推荐供应商需符合相应资格条件
D. 无需说明推荐理由
E. 采购人推荐比例不超过推荐供应商总数的50%","ACE"
"多选题","谈判小组要求供应商澄清响应文件的情形包括以下些？","A. 响应文件含义不明确
B. 同类问题表述不一致
C. 有明显文字错误
D. 没有准确理解采购文件，导致报价高于预算
E. 有明显计算错误","ABCE"
"多选题","下列哪些情形，采购人可以不予退还该供应商的保证 金？","A. 供应商在提交最后报价后，无正当理由书面声明放弃成交资格。
B. 成交供应商因自身原因（非不可抗力）拒绝与采购人签订政府采购合同。
C. 在评审过程中，谈判/询价小组发现供应商提供的某一项资质证书复印件模糊，要求其澄清，供应商在规定时间内未予说明。
D. 采购活动结束后，查实供应商在响应文件中伪造了其项目经理的社保证明材料，用以满足采购文件的资格要求。
E. 在竞争性谈判过程中，谈判小组发现供应商A与供应商B的最后报价呈规律性差异，且文件制作机器码相同，涉嫌串通投标，并导致采购活动依法终止。","ABDE"
"多选题","根据《政府采购非招标采购方式管理办法》，供应商 提交响应文件后，发现报价计算错误，在截止时间前 提交补充文件更正，以下说法正确的有哪些？","A. 补充文件必须密封送达
B. 补充修改内容必须由法定代表人签字
C. 以更正后的报价为准
D. 原报价无效
E. 补充文件无效，以原文件报价为准","ACD"
"多选题","评审专家在评审过程中发现谈判文件技术要求中存在 不合理条款，以下处理方式正确的有哪些？","A. 暂停评审并向采购人反馈
B. 经采购人代表同意后变动谈判文件技术要求
C. 书面通知所有供应商变动内容
D. 自行修改后继续评审
E. 修改变动谈判文件的须向财政部门报告","ABC"
"多选题","关于竞争性谈判过程中对采购需求进行“实质性变动 ”的程序与边界，下列哪些理解是正确的？","A. 谈判小组经采购人代表确认，可以将合同草案条款中的“交货期：合同签订后45日内”，变更为“交货期：合同签订后60日内”
B. 谈判小组经采购人代表同意，可将付款方式变更为“合同签订后付30%，货到验收合格后付70%”
C. 谈判小组在与某供应商谈判后，认为其提出的独家专利技术方案明显优于原需求，决定仅对该供应商单独采用此新方案作为谈判基础，并要求其他供应商在此基础上重新报价
D. 谈判小组经采购人代表确认，可书面通知所有供应商，在维持技术、服务要求不变的前提下，允许最终报价突破原采购预算
E. 对于谈判文件中规定的供应商特定资格条件，谈判小组在谈判中发现所有供应商均不具备，可以取消此项要求","AB"
"多选题","根据74号令，关于法律责任的规定，下列哪些情形的 违法主体及责任认定是正确的？","A. 采购人无正当理由，不确定排名第一的中标候选人为成交供应商，而是确定了排名第二的候选人为成交供应商。财政部门查实后，责令采购人责令限期改正，给予警告
B. 采购代理机构在询价采购过程中，与供应商协商谈判，且情节严重，被暂停政府采购代理机构资格3至6个月
C. 采购人代表黄某在竞争性谈判评审过程中，私下接触了供应商的代表并收受其提供的购物卡，财政部门应责令其改正，给予警告，有关法律、行政法规规定处以罚款的，并处罚款；涉嫌犯罪的，依法移送司法机关处理
D. 成交供应商因设备原产地战争，无法履行合同义务，被列入不良行为记录名单，1年内禁止参加政府采购活动
E. 采购人吴某按单位会议纪要要求，与成交供应商另行签订协议，加大首付款比例，被责令限期改正，给予警告","ABCE"
"多选题","某单位采用竞争性谈判方式采购一批专用软件。谈判 小组由3人组成（采购人代表1名，评审专家2名）。 评审工作进行到一半时，采购人代表临时接到通知， 必须携带手机离场处理紧急公务。此时，错误的做有？","A. 谈判小组剩余2人继续谈判和评审
B. 立即暂停谈判活动，待采购人代表返回后继续
C. 重新委派采购人代表，接着继续完成剩下的评审工作
D. 由在场的代理机构人员担任采购人代表继续评审
E. 重新委派采购人代表，组建新的谈判小组，重新评审","ABCD"
"判断题","询价采购中，询价小组要求被询价的供应商一次报出 不得更改的价格。","A. 正确
B. 错误","A"
"判断题","采购人可以与成交供应商另行订立背离合同实质性内 容的协议。","A. 正确
B. 错误","B"
"判断题","政府采购非招标采购方式是指竞争性谈判、竞争性磋 商、单一来源采购、询价采购方式。","A. 正确
B. 错误","B"
"判断题","采用竞争性谈判、询价方式采购的政府采购项目，在 省级以上财政部门指定的媒体上公告成交结果。","A. 正确
B. 错误","A"
"判断题","按照招标投标法及其实施条例必须进行招标的工程建设项目以外的政府采购工程。可以采用询价采购方式 。","A. 正确
B. 错误","B"
"判断题","采购人或者采购代理机构应当在成交供应商确定后5 个工作日内，在省级以上财政部门指定的媒体上公告 成交结果。","A. 正确
B. 错误","B"
"判断题","供应商应当对其提交的响应文件的真实性、合法性承 担法律责任。","A. 正确
B. 错误","A"
"判断题","竞争性谈判小组中的评审专家人数不得少于成员总数 的三分之一","A. 正确
B. 错误","B"
"判断题","采购人与成交供应商应当在成交通知书发出之日起10 日内，按照采购文件确定的合同文本以及采购标的、 规格型号、采购金额、采购数量、技术和服务要求等 事项签订政府采购合同","A. 正确
B. 错误","B"
"判断题","询价采购中，询价小组在询价过程中，可以根据情况 改变询价通知书所确定的评定成交标准。","A. 正确
B. 错误","B"
"判断题","谈判小组所有成员应当给予所有参加谈判的供应商平 等的谈判机会。","A. 正确
B. 错误","A"
"判断题","因情况变化，不再符合规定的竞争性谈判采购方式适 用情形的，采购人应当终止采购活动，发布项目终止 公告并说明原因。","A. 正确
B. 错误","A"
"判断题","询价小组应当从质量和服务均能满足采购文件实质性 响应要求的供应商中，按照报价由低到高的顺序提出 3名以上成交候选人。如果两家供应商报价相同，则 由采购人自主选择其中一家。","A. 正确
B. 错误","B"
"判断题","采用单一来源采购方式时，在省级以上财政部门指定 媒体上公示的期限不得少于5天。","A. 正确
B. 错误","B"
"判断题","未成交供应商的谈判保证金或询价保证金，采购人或 者采购代理机构应当在成交通知书发出后5个工作日 内退还。","A. 正确
B. 错误","A"
"判断题","《政府采购非招标采购方式管理办法》规范的采购方 式包括竞争性谈判、单一来源采购和询价。","A. 正确
B. 错误","A"
"判断题","竞争性谈判文件、询价通知书可以要求供应商在提交 响应文件截止时间之前交纳现金保证金，其数额应当 不超过采购项目预算的2%。","A. 正确
B. 错误","B"
"判断题","在竞争性谈判或询价过程中，评审专家有不同意见 的，应当以少数服从多数的原则确定最终意见。如果 评审专家成员拒绝在报告上签字且拒绝陈述理由的， 视为同意评审报告。","A. 正确
B. 错误","A"
"判断题","竞争性谈判过程中，谈判小组所有成员应集中与所有 供应商一起同时进行谈判。","A. 正确
B. 错误","B"
"判断题","竞争性谈判文件应当包括供应商资格条件、采购邀请 、采购方式、采购预算、采购需求、采购程序、价格 构成或者报价要求、响应文件编制要求、提交响应文 件截止时间及地点、保证金交纳数额和形式、评定成 交的标准等","A. 正确
B. 错误","A"
"判断题","采购人或采购代理机构应当在采购活动结束后及时退 还供应商的保证金，但因供应商自身原因导致无法及 时退还的除外。","A. 正确
B. 错误","A"
"判断题","竞争性谈判小组在采购活动过程中确认或者制定谈判 文件是其应当履行的职责。","A. 正确
B. 错误","A"
"判断题","竞争性谈判中，已提交响应文件的供应商，在提交最 后报价之前，可以根据谈判情况退出谈判。采购人、 采购代理机构应当退还退出供应商的保证金。","A. 正确
B. 错误","A"
"判断题","成交结果公告应当包括项目名称和项目编号、成交供 应商名称、地址、纳税识别号和成交金额","A. 正确
B. 错误","B"
"判断题","在询价采购中，采购人或采购代理机构若在提交响应 文件截止时间后、评审开始前，发现询价通知书中存 在笔误或歧义，可以组织询价小组对相关内容作出统 一解释，并要求所有已提交响应文件的供应商书面确 认该解释，以此作为评审依据。","A. 正确
B. 错误","B"
"判断题","某竞争性谈判项目，在提交首次响应文件的截止时前，只有2家供应商报名并获取了文件。采购人经研判认为市场潜在供应商较少，为避免流标，决定将谈判文件规定的获取文件截止时间延长2个工作日，并发布更正公告。","A. 正确
B. 错误","A"
"判断题","在竞争性谈判项目成交结果公告后，采购人发现成交 供应商在响应文件中提供的某份业绩合同复印件，其 关键页的签章模糊不清，可能系伪造。采购人立即组 织原谈判小组对该供应商进行重新评审（尤其是重点 关注业绩材料）。若该业绩确属伪造，则据此改变成 交结果的做法符合规定。","A. 正确
B. 错误","B"
"判断题","某省属小学采购一批教学设备，预算金额达到了公开 招标数额标准。经其主管单位（省教育厅）同意，该 校可以直接采用竞争性磋商方式采购。","A. 正确
B. 错误","B"
"判断题","某采购项目采用单一来源采购方式并已公示，公示期 内有供应商提出异议，认为自身产品也能满足需求。 采购人组织专家进行补充论证后，认定异议不成立。 采购人遂在公示期满后，直接将原公示材料、异议及 补充论证结论一并报送财政部门申请审批。","A. 正确
B. 错误","A"
"判断题","采购人发现谈判小组未按照采购文件规定的评定成交 的标准进行评审，立刻报告上级预算主管部门，并经 主管部门同意，要求谈判小组重新进行评审。","A. 正确
B. 错误","B"
