"type","question","options","answer"
"多选题","代理机构在注册地省级行政区划W外从业时，应当（）。","A. 向从业地财政部门申请开通操作权限
B. 向注册地财政部门申请开通操作权限
C. 从业地财政部门不得要求重复提交登记材料
D. 从业地财政部门可强制要求设立分支机构
E. 从业地财政部门不得强制要求设立分支机构","ACE"
"多选题","根据《政府采购代理机构管理暂行办法》，代理机构代理政府采购业务应具备（) 0","A. 具有独立承担民事责任的能力
B. 拥有不少于5名专职从业人员
C. 具备独立办公场所
D. 在自有场所组织评审工作时，具备必要的评审场地和监控设备
E. 完善的政府采购肉部监督管理制度","ABCDE"
"多选题","根据《政府采购代理机构管理暂行办法》，采购人选择代理机构时，应考虑（ )","A. 项目特点
B. 代理机构专业领域
C. 代理机构综合信用评价结果
D. 代理机构收费情况
E. 代理机构所有制形式","ABC"
"多选题","根据《政府采购代理机构管理暂行办法》，代理机构在采购活动中应（）。","A. 全程录音录像
B. 录音录像应清晰可辨
C. 音像资料作为采购文件存档
D. 音像资料无需存档
E. 全程录音，无需录像，节省存储空间","ABC"
"多选题","根据《政府采购代理机构管理暂行办法》，代理费用的支付方式包括（）。","A. 由中标供应商支付
B. 由成交供应商支付
C. 由采购人支付
D. 由采购监管部门支付
E. 由评审专家支付","ABC"
"多选题","代理机构实行名录登记管理，省级财政部门不依托（）建立政府采购代理机构名录。","A. 中国政府采购网省级分网
B. 地方政务服务网
C. 财政部门内部系统
D. 第三方商业平台
E. 招标协会平台","BCDE"
"多选题","根据《政府采购代理机构管理暂行办法》，以下不属于政府采购代理机构的是（ )","A. 行政机关
B. 社会中介机构
C. 事业单位
D. 国有企业
E. 军队采购处","ACDE"
"多选题","代理机构在采购活动结束后，供应商应在()内记录其职责履行情况。请选出错误的选项。","A. 5个工作日
B. 7个工作日
C. 10个工作曰
D. 15个工作曰
E. 20个日历曰","BCDE"
"多选题","根据《政府采购代理机构管理暂行办法 》，代理机构在注销时应（）","A. 向相关采购人移交档案
B. 向注册地省级财政部门办理名录注销手续
C. 销毁所有档案
D. 无需移交档案
E. 向从业地县级以上财政部门办理名录注销手续","AB"
"多选题","根据《政府采购代理机构管理暂行办法》，代理机构在采购活动中应（）。","A. 在采购文件中明示收费方式及标准
B. 随中标、成交结果一并公开收费情况
C. 无需公开收费情况
D. 由采购人决定是否公开收费情况
E. 可根据项目情况决定是否公开收费情况","AB"
"多选题","根据《政府采购代理机构管理暂行办法»,财政部门对代理机构的监督检查方式包括（）。","A. 定向抽查
B. 不定向抽查
C. 重点检查
D. 定期检查
E. 区域检查","AB"
"多选题","根据《政府采购代理机构管理暂行办法》，代理机构在采购活动中应（）。","A. 及时答复供应商质疑
B. 配合财政部门处理投诉
C. 无需答复供应商质疑
D. 仅向采购人通报质疑情况
E. 及时答复供应商的询问","ABE"
"多选题","根据《政府采购代理机构管理暂行办法》，代理机构在采购活动中应（）。","A. 依法编制采购文件
B. 依法发布信息公告发布
C. 依法抽取评审专家
D. 依法组织评审会议
E. 根据委托协议，协助采购人组织验收","ABODE"
"多选题","政府采购项目，代理机构在采购活动中应()C","A. 依法收取保证金
B. 及时退还保证金
C. 不得收取保证金
D. 无需根据委托代理协议或采购人的意见，完全由代理决定是否收取保证金
E. 可根据自己喜好，设定保证金金额","AB"
"多选题","根据《政府采购代理机构管理暂行办法》，代理机构在保存采购文件时应注意（)C","A. 不得伪造、变造、隐匿或销毁采购文件
B. 采购文件保存期限至少为十五年
C. 可采用电子档案方式保存
D. 电子档案需符合相关法律法规要求
E. 敏感项目，档案保存期限可以缩短至五年","ABCD"
"多选题","政府采购代理机构实行名录登记管理，省级财政部门建立的名录具有哪些特征？（)","A. 依托中国政府采购网省级分网建立
B. 名录信息全国共享
C. 名录信息向社会公开
D. 仅在省级行政区域内有效
E. 依托中国招标与采购网建立","ABC"
"多选题","代理机构应当在采购文件中明示代理服务费的肉容包括（）","A. 代理费用收取方式
B. 代理费用收取标准
C. 采购项目预算金额
D. 评审专家名单
E. 预缴存的相关规定","AB"
"多选题","任何单位和个人不得W ()等方式干预采购人自行选择代理机构。","A. 摇号
B. 抽签
C. 遗选
D. 比选
E. 所有选项都符合","ABCDE"
"多选题","代理机构受采购人委托办理采购事宜，应当与采购人签订委托代理协议，明确（）等具体事项，约定双方权利义务。","A. 采购代理范围、权限、期限、档案保存
B. 代理费用收取方式及标准
C. 协议解除及终止
D. 违约责任
E. 档案保存责任","ABCDE"
"多选题","有关采购代理机构代理采购人开展政府采购业务的权利依据，错误的是（）。","A. 按照与采购人的口头约定
B. 按照采购代理机构负责人的要求
C. 按照采购监管机构的要求
D. 按照预算主管部门的要求
E. 按照双方签订的委托代理协议","ABCD"
"多选题","财政部门负责组织开展代理机构综合信用评价工作。（）根据代理机构的从业情况对代理机构的代理活动进行综合信用评价","A. 采购人
B. 供应商
C. 评审专家
D. 财政部门
E. 监察部门","ABC"
"多选题","根据《政府采购代理机构管理暂行办法》，下列属于监督检查肉容的是（）。","A. 代理机构名录信息的真实性
B. 委托代理协议的签订和执行情况
C. 采购文件编制与发售、评审组织、信息公告发布、评审专家抽取及评价情况
D. 保证金收取及退还情况，中标或者成交供应商的通知情况
E. 受托签订政府采购合同、协助采购人组织验收情况","ABCDE"
"多选题","根据《政府采购代理机构管理暂行办法》，下列属于监督检查肉容的是（）。","A. 受托签iT政府采购合同、协助采购人组织验收情况
B. 答复供应商质疑、配合财政部门处理投诉情况
C. 档案管理情况
D. 保证金收取及退还情况，中标或者成交供应商的通知情况
E. 供应商提供虚假材料谋取中标的情况","ABCD"
"多选题","代理机构E在代理政府采购项目过程中，出现下行为，其中违反《政府采购代理机构管理暂行办法》的有（）","A. 在自有场所组织评审，但未配备录音录像监控设备
B. 代理费用由中标供应商支付，但未在采购文件中明示收取标准
C. 因办公场所搬迁，在信息变更后15个工作日内更新名录登记信息
D. 接受采购人委托后，未签订书面委托代理协议即开展采购活动
E. 采用电子档案方式保存采购文件，该电子档案符合《中华人民共和国电子签名法》要求","ABCD"
"多选题","采购人拟委托代理机构代理一项政府采购项目，下列关于代理机构选择及委托代理协议的表述，符合规定的有（）","A. 采购人应从省级财政部门建立的代理机构名录中选择代理机构
B. 采购人可根据项目特点和代理机构综合信用评价结果择优选择
C. 某行业主管部门要求该行业内采购人必须通过摇号方式选择代理机构，该要求符合规定
D. 委托代理协议应明确代理费用收取方式及标准、违约责任等事项
E. 委托代理协议可约定由采购人负责保存采购文件，保存期限为自采购结束之日起10年","ABD"
"多选题","代理机构D因违法违规被财政部门处以禁止代理政府采购业务的处罚，关于其已签iT的委托代理协议处理，下列做法正确的有（）","A. 所有已签订协议的项目均应立即终止
B. 尚未开始执行的项目，应及时终止委托代理协议
C. 己经开始执行且确因客观原因无法终止的项目，应妥善做好善后工作
D. 己经开始执行的项目，无论何种情况均需终止
E. 可与采购人协商延续部分紧急项目的代理协议","BC"
"多选题","某财政部门在对代理机构C进行监督检查时，发现以下情形，其中属于监督检查法定肉容的有（）","A. C机构名录中记载的办公场所地址与实际办公地址不一致
B. C机构与采购人签iT的委托代理协议中未明确档案保存责任
C. C机构在评审活动中未按规定全程录音录像
D. C机构未在采购文件中公开代理费用收取标准
E. C机构从业人员中熟悉政府采购法律法规的专职人员仅5名","ABCD"
"多选题","代理机构B受采购人委托代理一项政府采购项目，关于代理费用及采购文件保存的相关规定，下列表述正确的有（）","A. 代理费用可由采购人支付，也可由中标供应商支付，若由中标供应商支付，其报价应包含该费用
B. 若代理费用超过分散采购限额标准，可以由中标、成交供应商支付，也可由采购人支付
C. 采购文件保存期限为采购结束之日起至少十五年，仅可采用纸质档案方式保存
D. 若委托代理协议约定由財几构保存采购文件，其不得伪造、变造采购文件
E. B机构应在采购文件中明示代理费用收取方式及标准，并随中标结果公开具体收费金额","ADE"
"多选题","某政府采购代理机构A在工商登记注册地为甲省，拟在乙省承接一项政府采购代理业务。关于A机构在乙省从业的相关要求，下列说法正确的有（）","A. 需向乙省财政部门申请开通政府采购管理交易系统相关操作权限
B. 应在乙省设立分支机构后，方可申请开通操作权限
C. 无需向乙省财政部门重复提交名录登记材料
D. 需在信息变更后10个工作日内更新乙省财政部门留存的登记信息
E. 乙省财政部门可要求其补充提交部分与甲省登记内容不一致的材料","AC"
"判断题","代理机构的名录登记、从业管理、信用评价及监督检查适用《政府采购代理机构管理暂行办法》。()","A. 对
B. 错","A"
"判断题","代理机构应当通过工商登记注册地中国政府采购网省级分网填报名录登记信息申请进入名录，并承诺对信息真实性负责。 ()","A. 对
B. 错","A"
"判断题","代理机构登记信息发生变更的，应当在信息变更之日起7个工作日内自行更新。 ()","A. 对
B. 错","B"
"判断题","代理机构受采购人委托办理采购事宜，应当与采购人签iT委托代理协议，明确采购代理范围、权限、期限、档案保存、代理费用收取方式及标准、协议解除及终止、违约责任等具体事项，约定双方权利义务 ()","A. 对
B. 错","A"
"判断题","代理机构应当严格按照委托代理协议的约定依法依规开展政府采购代理业务，相关开标及评审活动应当全程录音录像。()","A. 对
B. 错","A"
"判断题","代理费用可以由中标、成交供应商支付，也可由采购人支付。（）","A. 对
B. 错","A"
"判断题","财政部门负责组织开展代理机构综合信用评价工作，综合信用评价结果应当全国共旱。()","A. 对
B. 错","A"
"判断题","财政部n应当建立健全定向抽查和不定向抽查相结合的随机抽查机制。()","A. 对
B. 错","A"
"判断题","采购代理机构代理政府采购业务时，应具备不少于10名熟悉政府采购法律法规的专职从业人员。()","A. 对
B. 错","B"
"判断题","各级人民政府依法对代理机构从事政府采购代理业务进行监督管理。()","A. 对
B. 错","B"
"判断题","代理机构在其注册地省级行政区划以外从业的，应当向从业地财政部门申请开通政府采购管理交易系统相关操作权限。()","A. 对
B. 错","A"
"判断题","采购人应当根据项目特点、代理机构专业领域和综合信用评价结果，从名录中自主择优选择代理机构。()","A. 对
B. 错","A"
"判断题","代理费用超过分散采购限额标准的，原则上由采购人支付。（）","A. 对
B. 错","B"
"判断题","采购文件的保存期限为从采购结束之日起至少二十年。()","A. 对
B. 错","B"
"判断题","采购人、评审专家应当在采购活动或评审活动结束后7个工作日肉，在政府采购信用评价系统中记录代理机构的职责履行情况。0","A. 对
B. 错","B"
"判断题","对代理机构的监督检查结果应当在市级以上财政部门指定的政府采购信息发布媒体向社会公开。()","A. 对
B. 错","B"
"判断题","代理机构在采购活动中应在采购文件中明示收费方式及标准，随中标、成交结果一并公开收费情况。()","A. 对
B. 错","A"
"判断题","政府采购代理机构的名录登记管理由省级人民政府负责。（）","A. 对
B. 错","B"
"判断题","采购代理机构注销时，应当向财政部门移交档案。()","A. 对
B. 错","B"
"判断题","采购代理机构在自有场所组织评审工作时，应具备的监控设备设施应符合省级财政部门规定的标准。()","A. 对
B. 错","B"
"判断题","供应商可以在采购活动结束后5个工作日内，在政府采购信用评价系统中记录代理机构的职责履行情况。()","A. 对
B. 错","A"
"判断题","财政部门对代理机构的监督检查结果应在市级以上财政部门指定的媒体上公开。 ()","A. 对
B. 错","B"
"判断题","受到财政部门禁止代理政府采购业务处罚的代理机构，己经签订委托代理协议但尚未开始执行的项目，应当及时终止委托代理协议。()","A. 对
B. 错","A"
"判断题","政府采购行业协会按照依法制定的章程开展活动，加强代理机构行业自律。()","A. 对
B. 错","A"
"判断题","""迅捷代理公司""仅有3名专职员工，为满足法定人数要求，长期借用其关联公司2名员工的社保和执业资格进行名录登记。在一次代理项目结束后，它将该项目的全部采购文件电子扫描件存档，并以此为由，销毁了所有纸质原始文件。上述两种行为均违反了行业惯例，应当及时纠正。这个结论对吗？","A. 对
B. 错","A"
"判断题","某代理机构接受采购人委托，在代理服务期间，发现采购人提出的采购需求存在明显倾向性。该代理机构反复建议后采购人仍不修改，代理机构最终按照采购人的意见编制并发布了采购文件。后因采购需求违法受到供应商质疑投诉，代理机构称其是""按采购人要求执行""，应当由采购人承担责任，代理机构无责。该说法对吗？","A. 对
B. 错","B"
"判断题","代理机构在注册地省级行政区划以外从业时，应当向注册地财政部门申请开通操作权限。（）","A. 对
B. 错","B"
"判断题","采购人选择代理机构时，应考虑项目特点、代理机构专业领域、代理机构综合信用评价结果、代理机构收费情况。()","A. 对
B. 错","B"
"判断题","采购文件应当采用电子档案方式保存。()","A. 对
B. 错","B"
"判断题","财政部门工作人员在代理机构管理中存在滥用职权、玩忽职守、询私舞弊等违法违纪行为的，依照《中华人民共和国政府采购法》《中华人民共和国公务员法》《中华人民共和国行政监察法》《中华人民共和国政府采购法实施条例》等国家有关规定追究相关责任；涉嫌犯罪的，依法移送司法机关处理。","A. 对
B. 错","A"
