"type","question","options","answer"
"单选题","某市级集中采购机构组织开放式框架协议采购，关于供应商加入的说法正确的是？","A. 仅能在征集期内申请加入。
B. 愿意接受协议条件的供应商可随时申请加入。
C. 需经所有入围供应商同意方可加入。
D. 加入后需缴纳高额保证金。","B"
"单选题","某科研所一批办公耗材须进行框架协议采购，根据《政府采购框架协议采购方式管理暂行办法》的规定，以下可接受采购人合同授予并履约成为入围的供应商是（）。","A. 未获委托的第三方代理商
B. 生产厂家
C. 其他入围供应商推荐的代理商
D. 无授权的分支机构","B"
"单选题","某医院服务类项目采用框架协议进行采购，采用顺序轮候方式，以下关于合同授予的说法错误的是？","A. 入围供应商按轮候顺序轮流获得合同。
B. 每个入围供应商在一个轮候期内仅有一次获授机会。
C. 框架协议有效期内可随意调整轮候顺序。
D. 轮候顺序确定后应书面告知所有入围供应商。","C"
"单选题","某框架协议采购项目，采购人拟将第二阶段合同授予非入围供应商，以下条件中必须满足的是（）。","A. 非入围供应商报价更低，且入围供应商不同意降价。
B. 经所有入围供应商书面同意。
C. 报省级财政部门审批。
D. 重新组织公开征集。","A"
"单选题","某封闭式框架协议采购项目，供应商无正当理由放弃入围资格，该行为将面临（）","A. 仅退还保证金
B. 依照政府采购法等有关法律、行政法规追究法律责任
C. 记入企业信用档案但不处罚
D. 限制6年内参与政府采购活动","B"
"单选题","某供应商在框架协议采购中提供虚假材料谋取入围，其需要承担的法律责任是（）。","A. 仅解除框架协议
B. 依照政府采购法等有关法律、行政法规追究法律责任
C. 罚款5000元以下
D. 限期整改即可","B"
"单选题","某高校封闭式框架协议执行期间，采购人向征集人提出，原入围供应商有不少放弃了入围资格，需要补充征集供应商，征集人说，补充征集是有前提的。下列说法中错误的是？","A. 补充征集的前提之一是，剩余入围供应商不足的情况影响了框架协议执行。
B. 补充征集的前提之一是，必须为货物采购。
C. 补充征集的前提之一是，框架协议中事先约定了补充征集程序。
D. 补充征集的前提之一是，剩余入围供应商不足入围供应商总数 70%。","B"
"单选题","某医院需长期采购常规医用耗材（多频次、小额度需求），计划采用框架协议采购方式，以下关于该采购方式的说法正确的是？","A. 仅适用于货物采购
B. 需通过公开征集程序确定第一阶段入围供应商
C. 框架协议有效期可自行设定为3年
D. 采购人可直接与任意供应商签订第二阶段合同","B"
"单选题","某集中采购机构开展封闭式框架协议采购，在确定第一阶段入围供应商时，提交响应文件且符合资格条件、实质性要求的供应商有 4 家。若该采购项目为普通货物采购（无政府定价、政府指导价，对质量无特别要求），根据规定，其淘汰比例应当（ ）。","A. 不低于 20%，且至少淘汰 1 家
B. 不低于 40%，且至少淘汰 2 家
C. 不低于 30%，且至少淘汰 2 家
D. 无强制淘汰比例要求","A"
"单选题","某开放式框架协议采购项目，供应商乙于 2025年 5月 6 日周二提交加入框架协议的申请，集中采购机构收到申请后，应在（ ）前完成审核并书面通知乙。","A. 2025 年 5 月 13 日
B. 2025 年 5 月 15 日
C. 2025 年 5 月 10 日
D. 2025 年 5 月 16 日","B"
"单选题","某服务类框架协议采购项目采用封闭式框架协议采购方式，征集人在征集文件中明确采用顺序轮候方式确定第二阶段成交供应商。关于该方式的适用及操作，下列说法正确的是？","A. 该方式仅适用于货物项目，本次采购适用违法。
B. 每个入围供应商在一个轮候期内可多次获得合同授予机会。
C. 合同授予顺序确定后，框架协议有效期内不得调整（清退、补充征集除外）。
D. 无需将合同授予顺序告知入围供应商。","C"
"单选题","某主管预算单位开展开放式框架协议采购，为服务对象提供政府购买服务，已确定统一付费标准，因地域服务便利性要求需接纳所有符合条件的供应商。供应商丁于 2025 年 8 月 1 日周五提交加入申请，集中采购机构8 月 12 日周二完成审核并通知丁审核通过。根据规定，集中采购机构应最晚于（ ）发布入围结果公告。","A. 2025 年 8 月 14 日
B. 2025 年 8 月 15 日
C. 2025 年 8 月 16 日
D. 2025 年 8 月 19 日","A"
"单选题","某高校封闭式框架协议采购项目（框架协议已约定补充征集规则），框架协议有效期为 1 年，初次征集确定入围供应商 8 家。协议履行 6 个月后，因 3 家供应商被清退，剩余入围供应商为 5 家（占原总数的 62.5%），且已影响框架协议正常执行。关于补充征集的说法，正确的是？","A. 不得补充征集，因框架协议有效期已过半。
B. 可以补充征集，补充征集的淘汰比例可低于初次征集的 20%。
C. 可以补充征集，补充征集的评审方法应与初次征集一致。
D. 需经本级财政部门批准后，方可补充征集。","C"
"多选题","货物项目应当明确货物的技术和商务要求，包括( )等内容","A. 交货期限、交货的地域范围。
B. 功能、性能、材料、结构。
C. 外观、安全、包装。
D. 售后服务。","ABCD"
"多选题","服务项目应当明确服务内容、服务标准、技术保障、服务人员组成、服务交付或者实施的地域范围，以及( )等","A. 所涉及的服务工作量的计量方式。
B. 所涉及的产品数量。
C. 所涉及的货物的质量标准。
D. 所涉及的服务质量。","AC"
"多选题","某省级集中采购机构作为征集人，拟与入围供应商签订公务车辆维修保养服务框架协议。根据《政府采购框架协议采购方式管理暂行办法》，该封闭式框架协议应当明确资金的（ ）","A. 支付方式。
B. 付费标准。
C. 时间。
D. 条件。","ACD"
"多选题","某征集人拟通过封闭式框架协议采购方式确定征集人所需的评估咨询服务的供应商（属小额零星采 购，集中采购目录外、采购限额标准以上），在第一阶段确定入围供应商时，根据《政府采购框架协议采购方式管理暂行办法》，可采用的评审方法包括（ ）","A. 服务优先法。
B. 时间优先法。
C. 价格优先法。
D. 质量优先法。","CD"
"多选题","某省公共资源交易中心作为征集人，组织开展框架协议采购（属集中采购目录以内小额零星采购），供应商参与响应时需遵循相关规定。根据《政府采购框架协议采购方式管理暂行办法》，供应商响应的（ ）等条件不得低于采购需求，货物原则上应当是市场上已有销售的规格型号，不得是专供政府采购的产品。","A. 货物的技术。
B. 货物的商务。
C. 服务的技术。
D. 服务的商务。","ABCD"
"多选题","某科研院所作为征集人，拟通过框架协议采购一批实验室常用仪器设备（属集中采购目录以内小额零星采购），其中部分仪器耗材使用量大。根据《政府采购框架协议采购方式管理暂行办法》，对耗材使用量大的（ ）等仪器设备进行框架协议采购时，应当要求供应商同时对 3 年以上约定期限内的专用耗材进行报价。","A. 复印设备。
B. 打印设备。
C. 实验仪器。
D. 医疗仪器。","ABCD"
"多选题","某省级公共资源交易中心作为征集人，完成办公设备框架协议采购后，需通过电子化采购系统向适用框架协议的采购人及服务对象告知入围信息。根据《政府采购框架协议采购方式管理暂行办法》，入围信息应当包括所有入围供应商的（ ）、入围产品信息和协议价格等内容。","A. 注册日期。
B. 联系方式。
C. 名称。
D. 地址。","BCD"
"多选题","某市级机关事务管理局作为征集人，通过封闭式框架协议采购确定了一批办公耗材入围供应商，征集人在第二阶段确定成交供应商时，根据《政府采购框架协议采购方式管理暂行办法》，可采用的方式包括（ ）","A. 直接选定。
B. 间接待定。
C. 二次竞价。
D. 顺序轮候。","ACD"
"多选题","某市教育系统需采购一批教学用投影仪，属于集中采购目录内品目，年度预算总额为5万元，属于小额零星采购。下列不应采用哪种采购方式？","A. 公开招标。
B. 竞争性谈判。
C. 框架协议采购。
D. 单一来源采购。","ABD"
"多选题","某单位采用封闭式框架协议采购办公用品，第一阶段已入围5家供应商。在协议有效期内，若剩余入围供应商不足总数的多少时，不可启动补充征集？","A. 50%。
B. 60%。
C. 70%。
D. 40%。","ABD"
"多选题","关于框架协议采购的电子化要求，下列说法正确的是：（ ）","A. 应当实行电子化采购。
B. 征集文件与入围信息应随时可供查阅。
C. 仅接收纸质流程。
D. 电子档案与纸质档案具有同等效力。","ABD"
"多选题","框架协议采购中，货物项目响应时应注意哪些事项？（ ）","A. 货物应为市场上已有销售的型号。
B. 不得是专供政府采购的产品。
C. 每个采购包只能用一个产品响应。
D. 征集文件有要求时需对耗材进行报价。","ABCD"
"多选题","某主管预算单位在框架协议采购中未按规定将采购方案报财政部门备案，情节严重。根据《政府采购框架协议采购方式管理暂行办法》，财政部门可采取以下哪些处理方式？（ ）","A. 责令限期改正。
B. 给予警告。
C. 对直接负责的主管人员依法给予处分。
D. 予以通报。
E. 处以采购金额千分之五的罚款。","ABCD"
"多选题","根据《政府采购框架协议采购方式管理暂行办法》第五章法律责任规定，下列属于供应商应当被追究法律责任的情形有（ ）","A. 提供虚假材料谋取入围资格。
B. 恶意串通谋取合同成交。
C. 无正当理由拒不接受合同授予。
D. 开放式框架协议下自愿申请退出。
E. 按时提交响应文件但未入围。","ABC"
"多选题","关于开放式框架协议采购，下列说法符合《政府采购框架协议采购方式管理暂行办法》规定的有（ ）","A. 供应商可在框架协议期满前随时申请加入。
B. 第二阶段成交供应商通过直接选定方式确定。
C. 征集人必须与供应商签订书面框架协议。
D. 供应商履行合同后按凭单、订单结算。
E. 入围结果公告无需公开供应商联系方式。","ABD"
"多选题","根据《政府采购框架协议采购方式管理暂行办法》规定，框架协议采购遵循（ ）的原则，应当有明确的采购标的和定价机制，不得采用供应商符合资格条件即入围的方法。","A. 价格择优。
B. 产品择优。
C. 竞争择优。
D. 讲求绩效。","CD"
"多选题","某单位现计划采购一批空调机，由集中采购机构采用封闭式框架协议采购，下列属于集中采购机构职责范围的","A. 征集程序。
B. 订立框架协议。
C. 审核采购方案。
D. 备案采购方案。","AB"
"多选题","框架协议采购需求应当符合以下规定","A. 符合预算标准、资产配置标准等有关规定，厉行节约，可以超标准采购。
B. 货物项目应当明确货物的技术和商务要求，包括功能、性能、材料、结构、外观、安全、包装、交货期限、交货的地域范围、售后服务等。
C. 按照《政府采购品目分类目录》，将采购标的细化到底级品目，并细分不同等次、规格或者标准的采购需求，合理设置采购包。
D. 满足采购人和服务对象实际需要，符合市场供应状况和市场公允标准，在确保功能、性能和必要采购要求的情况下促进竞争。
E. 符合预算标准、资产配置标准等有关规定，厉行节约，不得超标准采购。","BCDE"
"多选题","关于开放式框架协议采购的实施操作，下列说法正确的有（ ）","A. 征集公告发布后至协议期满前，供应商可随时提交加入申请。
B. 征集人收到供应商申请后，应在 7 个工作日内完成审核并书面通知结果。
C. 审核通过后，需在 2 个工作日内发布入围结果公告并动态更新供应商信息。
D. 可申明不与供应商另行签订书面框架协议，发布入围结果公告即视为协议成立。
E. 第二阶段必须通过二次竞价方式确定成交供应商。","ABCD"
"多选题","入围供应商在框架协议履行过程中出现下列情形，征集人可取消其入围资格或解除框架协议的有（ ）","A. 与其他供应商恶意串通谋取合同成交。
B. 提供虚假材料骗取入围资格。
C. 无正当理由拒不接受合同授予。
D. 因产品升级换代，在质量不降低、价格不提高的前提下更换入围产品。
E. 框架协议有效期内，因违法行为被限制参加政府采购活动。","ABCE"
"多选题","某集中采购机构签订封闭式框架协议后，下列后续管理操作中，符合规定的有（ ）","A. 协议签订后7个工作日内，将框架协议副本报本级财政部门备案。
B. 协议签订后3个工作日内，通过电子化采购系统将入围信息告知适用框架协议的所有采购人或者服务对象。
C. 框架协议有效期内，剩余入围供应商为原总数的60%，立即启动补充征集。
D. 建立用户反馈评价机制，并将用户反馈和评价情况向采购人和服务对象公开。
E. 框架协议有效期满后10个工作日内，发布成交结果汇总公告。","ABDE"
"多选题","关于框架协议采购档案管理及公告发布的操作要求，正确的有（ ）","A. 采购档案可采用电子形式保存，与纸质档案具有同等效力。
B. 合同授予的采购文件资料一律由征集人负责保存。
C. 入围结果公告需列明入围供应商名称、地址、入围单价及评审小组成员名单。
D. 开放式框架协议的征集公告需在协议有效期内随时可供公众查阅。","ACD"
"多选题","某集中采购机构开展开放式框架协议采购，采购集中采购目录内的某类货物（因受行政许可限制，供应商数量为 2 家且不宜淘汰），下列操作合规的有（ ）","A. 征集公告中明确付费标准（即最高限制单价）、履行合同的地域范围及入围供应商清退机制。
B. 供应商在框架协议期满前随时提交加入申请，集中采购机构在收到申请后 10 个工作日内完成审核并书面通知。
C. 审核通过后 3 个工作日内发布入围结果公告，动态更新入围供应商信息。
D. 第二阶段由采购人从入围供应商中直接选定成交供应商，供应商履行合同后依据框架协议约定的凭单、订单和结算方式与采购人结算。","AD"
"多选题","某采购人在与入围供应商合作过程中，发现部分供应商存在违规情形。根据《政府采购框架协议采购方式管理暂行办法》，下列哪些情形会导致供应商被取消入围资格（尚未签订框架协议）或解除框架协议（已签订框架协议）（ ）","A. 甲供应商因突发不可抗力，无法满足合同约定的供货时间，明确表示不接受本次合同授予。
B. 乙供应商与其他入围供应商私下协商统一报价，共同谋取框架协议入围资格。
C. 丙供应商在响应文件中提供虚假的检测报告，骗取成交机会。
D. 丁供应商无正当理由拒绝接受采购人依据框架协议约定授予的合同。","BCD"
"多选题","关于开放式框架协议采购，下列说法正确的有？（ ）","A. 征集公告发布后至框架协议期满前，供应商可以按照征集公告要求，随时提交加入框架协议的申请。
B. 适用于所有集中采购目录以外的小额零星采购。
C. 第二阶段成交供应商只能通过二次竞价方式确定。
D. 征集人应在收到供应商加入申请后7个工作日内完成审核。","AD"
"多选题","某省级公共资源交易中心作为征集人，拟开展开放式框架协议采购。在起草征集公告时，以下哪些内容必须依法载明？（ ）","A. 供应商的资格条件。
B. 付费标准，费用结算及支付方式。
C. 是否与入围供应商另行签订书面框架协议。
D. 第二阶段确定成交供应商必须采用二次竞价方式。
E. 入围供应商的清退和补充规则。","ABCE"
"多选题","符合下列情形之一的，可以采用框架协议采购方式采购","A. 集中采购目录以外品目，以及与之配套的必要耗材、配件等，属于小额零星采购的。
B. 集中采购目录以外，采购限额标准以上，本部门、本系统行政管理所需的法律、评估、会计、审计等鉴证咨询服务，属于小额零星采购的，且需求可归集形成单一项目的。
C. 集中采购目录以外，采购限额标准以上，为本部门、本系统以外的服务对象提供服务的政府购买服务项目，需要确定2家以上供应商由服务对象自主选择的。
D. 国务院财政部门规定的其他情形。","CD"
"多选题","某省级集中采购机构拟采用框架协议采购方式采购集中采购目录内的小额零星办公设备，下列关于采购实施主体及程序的说法，正确的有（ ）","A. 应由该集中采购机构负责征集程序和订立框架协议。
B. 采购前需拟定采购方案，报本级财政部门审核后实施。
C. 若供应商数量仅2家且不宜淘汰，可采用开放式框架协议采购。
D. 框架协议有效期最长不得超过2年。
E. 必须采用封闭式框架协议采购形式。","ABE"
"多选题","主管预算单位拟对本系统所需的审计鉴证咨询服务（小额零星采购，集中采购目录外、采购限额标准以上）实施框架协议采购，下列关于采购需求确定的操作中，符合规定的有（ ）","A. 采购需求在框架协议有效期内可根据实际情况适当调整。
B. 开展需求调查时，选取的采购人、供应商调查对象各不少于 3 个。
C. 按照《政府采购品目分类目录》将采购标的细化到底级品目。
D. 明确服务内容、服务标准及服务工作量的计量方式
E. 直接以供应商符合资格条件即确定入围，简化评审流程。","BCD"
"多选题","某封闭式框架协议采购项目进入第二阶段，采购人确定成交供应商的操作中，合法的有（ ）","A. 依据入围产品价格、质量及用户评价，直接选定成交供应商。
B. 对符合竞价需求的入围供应商组织二次竞价，确定报价最低者成交。
C. 按照征集文件约定的轮候顺序，依次向入围供应商授予合同。
D. 发现非入围供应商报价更低且入围供应商不同意降价，直接与非入围供应商签订合同。
E. 自行改变框架协议约定的合同实质性条款，与成交供应商签订采购合同。","ABC"
"多选题","供应商参与封闭式框架协议采购的响应文件编制及评审相关操作，符合规定的有（ ）","A. 响应文件中列明的货物技术条件不低于采购需求，且为市场已有销售型号。
B. 货物项目每个采购包用 2 个不同规格产品进行响应，提高入围概率。
C. 对复印设备采购项目，同时填报 3 年专用耗材报价，供评审时考虑使用成本。
D. 评审采用价格优先法时，响应报价不超过最高限制单价即直接入围。
E. 质量优先法评审中，将服务经验作为可量化指标划分等次进行评分。","ACE"
"多选题","某主管预算单位拟对为本系统外服务对象提供的政务咨询服务（集中采购目录外、采购限额标准以 上）实施框架协议采购，且需供服务对象自主选择供应商，下列操作符合《政府采购框架协议采购方式管理暂行办法》规定的有（ ）","A. 因需服务对象自主选择，确定采用开放式框架协议采购形式。
B. 采购需求调查时，选取 3 家代表性服务对象、3 家潜在供应商参与调研。
C. 供应商提交加入申请后，主管预算单位在 10 个工作日内完成审核并书面通知结果。
D. 第二阶段由服务对象依据入围供应商的服务便利性、用户评价直接选定成交供应商。
E. 框架协议有效期设定为 3 年，确保服务连续性。","ABD"
"多选题","某集中采购机构采用质量优先法对检测仪器设备进行框架协议采购，下列评审及入围操作合规的有（ ）","A. 评审指标中，将仪器的检测精度、稳定性等可量化指标划分 3 个等次作为评分项。
B. 把供应商必须具备的计量认证资质作为实质性要求，不纳入评分。
C. 参与响应且符合条件的供应商共 5 家，按规定淘汰 2 家（淘汰比例 40%）。
D. 因某供应商报价略高于最高限制单价，但承诺免费提供 3 年维保，仍将其纳入入围名单。","ABC"
"判断题","框架协议采购最高限制单价是供应商第二阶段响应报价的最高限价","A. 正确
B. 错误","B"
"判断题","入围供应商只能委托一家代理商，按照框架协议约定接受采购人合同授予，并履行采购合同","A. 正确
B. 错误","B"
"判断题","采用质量优先法的检测、实验等仪器设备采购，淘汰比例不得低于40%，且至少淘汰一家供应商","A. 正确
B. 错误","A"
"判断题","供应商响应的货物和服务的技术、商务等条件不得低于采购需求，货物原则上应当是专供政府采购的产品","A. 正确
B. 错误","B"
"判断题","征集人应当在审核通过后3个工作内，发布入围结果公告，公告入围供应商名称、地址、联系方式及付费标准，并动态更新入围供应商信息","A. 正确
B. 错误","B"
"判断题","框架协议采购进行二次竞价应当给予供应商必要的响应时间","A. 正确
B. 错误","A"
"判断题","根据《政府采购框架协议采购方式管理暂行办法》规定，框架协议采购遵循竞争择优、讲求绩效的原则，应当有明确的采购标的和定价机制，不得采用供应商符合资格条件即入围的方法。","A. 正确
B. 错误","A"
"判断题","某市直机关需常年采购办公用打印纸（属于集中采购目录内品目），采购量小且每月分批采购。该机关直接采用框架协议采购方式，通过公开征集确定3家入围供应商。","A. 正确
B. 错误","A"
"判断题","某教育局为下属学校统一征集课桌椅供应商，通过价格优先法公开征集确定5家入围供应商并在征集文件中载明采用二次竞价方式确定第二阶段成交供应商。某学校采购时，直接选择报价最低的供应商签订合同。","A. 正确
B. 错误","B"
"判断题","某医院计划采购零星医用耗材，在框架协议供应商征集公告中注明 “仅限本市注册的医疗器械公司参与”。","A. 正确
B. 错误","B"
"判断题","供应商在框架协议期满前随时提交加入申请，集中采购机构在收到申请后10个工作日内完成审核并书面通知。","A. 正确
B. 错误","B"
"判断题","某集中采购机构就货物类项目开展封闭式框架协议采购，为方便供应商投标，允许供应商对同一个采购包用 A、B 两款不同型号的产品进行响应，且两款产品均符合采购需求。","A. 正确
B. 错误","B"
"判断题","某主管预算单位就一项服务类项目开展封闭式框架协议采购，框架协议期限定为3年，且未向财政部门申请批准。","A. 正确
B. 错误","B"
"判断题","某采购人在框架协议采购第二阶段，因急需完成采购任务，未按照框架协议约定的二次竞价规则，而是直接指定了一家入围供应商作为成交供应商。","A. 正确
B. 错误","B"
"判断题","征集人补充征集供应商的，补充征集规则应当在框架协议中约定，补充征集的条件、程序、评审方法和淘汰比例应当与初次征集相同","A. 正确
B. 错误","A"
"判断题","集中采购机构或者主管预算单位应当在入围通知书发出之日起30日内和入围供应商签订框架协议，并在框架协议签订后7个工作日内，将框架协议副本报本级财政部门备案","A. 正确
B. 错误","A"
"判断题","开放式框架协议采购，供应商可以随时提交加入框架协议的申请。","A. 正确
B. 错误","A"
"判断题","某开放式框架协议采购项目，供应商A于2025年5月7日周三提交加入框架协议的申请，集中采购机构收到申请后，在2025年5月17日周六前完成审核并书面通知入围供应商A。","A. 正确
B. 错误","B"
"判断题","某集中采购机构采用框架协议采购方式采购通用设备，通过公开征集确定15家入围供应商（均满足资格条件）并在征集文件中载明采用二次竞价方式确定第二阶段成交供应商。因采购需求紧急，采购单位直接从入围供应商中选择报价最低的3家签订采购合同，未履行二次竞价程序，该做法符合《办法》规定。","A. 正确
B. 错误","B"
"判断题","某高校就一批通用办公设备（无政府定价、政府指导价）开展封闭式框架协议采购，因对设备稳定性有较高要求，采用质量优先法确定入围供应商，淘汰率设置为15%","A. 正确
B. 错误","B"
"判断题","入围供应商在框架协议履行过程中因产品升级换 代，在质量不降低、价格不提高的前提下更换入围产品","A. 正确
B. 错误","A"
"判断题","封闭式框架协议采购项目，征集文件中未载明采用二次竞价或者顺序轮候方式，某采购人在第二阶 段，依据入围产品价格、质量及服务便利性、用户评价等因素，从第一阶段入围供应商直接确定成交供应商","A. 正确
B. 错误","A"
"判断题","某采购人在与入围供应商合作过程中，丙供应商与其他入围供应商私下协商统一报价，共同谋取框架协议入围资格，取消其入围资格。","A. 正确
B. 错误","A"
"判断题","某集中采购机构签订封闭式框架协议后，框架协议有效期内，剩余入围供应商为原总数的60%，立即启动补充征集","A. 正确
B. 错误","B"
"判断题","某框架协议采购第二阶段，采购人发现入围供应商提供的产品型号与框架协议约定一致，但拟签订的交货期比协议约定延长了3天，供应商承诺承担逾期违约金，采购人遂直接与该供应商签订成交合同。","A. 正确
B. 错误","B"
"判断题","框架协议采购需求应当符合预算标准、资产配置标准等有关规定，厉行节约，可以超标准采购。","A. 正确
B. 错误","B"
"判断题","某集中采购机构采用质量优先法对检测仪器设备进行框架协议采购，因某供应商报价略高于最高限制单价，但承诺免费提供5年维保，仍将其纳入入围名单。","A. 正确
B. 错误","B"
"判断题","某市级集中采购机构就通用办公设备开展封闭式框架协议采购，征集文件中规定采用质量优先法确定入围供应商，且未设置淘汰比例，仅明确入围供应商数量上限为 10 家。最终有 12 家供应商响应，均满足采购需求且报价未超最高限制单价，采购机构将 12 家供应商全部确定为入围供应商。","A. 正确
B. 错误","B"
"判断题","某主管预算单位，就校内空调机实施开放式框架协议采购，明确了空调机采购需求和统一付费标准。协议履行期间，因空调机价格大幅下跌，采购方面提高了采购需求，并要求已入围供应商必须接受新采购需求，否则取消其协议资格。","A. 正确
B. 错误","B"
"判断题","某封闭式框架协议采购项目中，入围供应商甲公司因自身业务调整，无正当理由主动向征集人申请退出框架协议，征集人考虑到甲公司退出不会影响项目实施，便同意了其退出申请，并书面通知了其他入围供应商。","A. 正确
B. 错误","B"
"判断题","某中央预算单位需多频次采购单笔金额80万元的办公用计算机（属于集中采购目录内品目），该采购活动适用的采购方式应为框架协议采购，主导主体应为集中采购机构。","A. 正确
B. 错误","A"
"判断题","某开放式框架协议采购项目，征集人在征集公告中申明不再与供应商另行签订书面框架协议。供应商丙的申请审核通过后，征集人完成审核之日视为双方签订框架协议。","A. 正确
B. 错误","B"
"判断题","某县教育局作为征集人，就全县中小学教辅材料采购开展封闭式框架协议采购，第一阶段入围10家供应商。协议履行期间，因新增乡村学校采购需求，征集人启动补充征集程序，补充征集的供应商仅限本县内企业，最终新增2家本地供应商入围。","A. 正确
B. 错误","B"
