"type","question","options","answer"
"多选题","根据《政府采购代理机构管理暂行办法 》，代理机构在采购活动中应（）。","A. 在采购文件中明示收费方式及标准
B. 随中标、成交结果一并公开收费情况
C. 无需公开收费情况
D. 由采购人决定是否公开收费情况
E. 可根据项目情况决定是否公开收费情况","AB"
"多选题","根据《政府采购代理机构管理暂行办法 »,财政部门对代理机构的监督检查方式 包括（）。","A. 定向抽查
B. 不定向抽查
C. 重点检查
D. 定期检查
E. 区域检查","AB"
"多选题","根据《政府采购代理机构管理暂行办法 》，代理机构在采购活动中应（）。","A. 及时答复供应商质疑
B. 配合财政部门处理投诉
C. 无需答复供应商质疑
D. 仅向采购人通报质疑情况
E. 及时答复供应商的询问","ABE"
"多选题","根据《政府采购代理机构管理暂行办法 》，代理机构在采购活动中应（）。","A. 依法编制采购文件
B. 依法发布信息公告发布
C. 依法抽取评审专家
D. 依法组织评审会议
E. 根据委托协议，协助采购人组织验收","ABODE"
"多选题","政府采购项目，代理机构在采购活动中应 ()C","A. 依法收取保证金
B. 及时退还保证金
C. 不得收取保证金
D. 无需根据委托代理协议或采购人的意见，完全由代理决定是否收取保证金
E. 可根据自己喜好，设定保证金金额","AB"
"多选题","根据《政府采购代理机构管理暂行办法 》，代理机构在保存采购文件时应注意（ )C","A. 不得伪造、变造、隐匿或销毁采购文件
B. 采购文件保存期限至少为十五年
C. 可采用电子档案方式保存
D. 电子档案需符合相关法律法规要求
E. 敏感项目，档案保存期限可以缩短至五年","ABCD"
"多选题","政府采购代理机构实行名录登记管理，省 级财政部门建立的名录具有哪些特征？（ )","A. 依托中国政府采购网省级分网建立
B. 名录信息全国共享
C. 名录信息向社会公开
D. 仅在省级行政区域内有效
E. 依托中国招标与采购网建立","ABC"
"多选题","代理机构应当在采购文件中明示代理服务 费的肉容包括（）","A. 代理费用收取方式
B. 代理费用收取标准
C. 采购项目预算金额
D. 评审专家名单
E. 预缴存的相关规定","AB"
"多选题","任何单位和个人不得W ()等方式干预采 购人自行选择代理机构。","A. 摇号
B. 抽签
C. 遗选
D. 比选
E. 所有选项都符合","ABCDE"
"多选题","代理机构受采购人委托办理采购事宜，应 当与采购人签订委托代理协议，明确（） 等具体事项，约定双方权利义务。","A. 采购代理范围、权限、期限、档案保存
B. 代理费用收取方式及标准
C. 协议解除及终止
D. 违约责任
E. 档案保存责任","ABCDE"
"多选题","有关采购代理机构代理采购人开展政府采 购业务的权利依据，错误的是（）。","A. 按照与采购人的口头约定
B. 按照采购代理机构负责人的要求
C. 按照采购监管机构的要求
D. 按照预算主管部门的要求
E. 按照双方签订的委托代理协议","ABCD"
"多选题","财政部门负责组织开展代理机构综合信用 评价工作。（）根据代理机构的从业情况 对代理机构的代理活动进行综合信用评价","A. 采购人
B. 供应商
C. 评审专家
D. 财政部门
E. 监察部门","ABC"
"多选题","根据《政府采购代理机构管理暂行办法 》，下列属于监督检查肉容的是（）。","A. 代理机构名录信息的真实性
B. 委托代理协议的签订和执行情况
C. 采购文件编制与发售、评审组织、信息公告发布、评审专家抽取及评价情况
D. 保证金收取及退还情况，中标或者成交供应商的通知情况
E. 受托签订政府采购合同、协助采购人组织验收情况","ABCDE"
"多选题","根据《政府采购代理机构管理暂行办法 》，下列属于监督检查肉容的是（）。","A. 受托签iT政府采购合同、协助采购人组织验收情况
B. 答复供应商质疑、配合财政部口处理投诉情况
C. 档案管理情况
D. 保证金收取及退还情况，中标或者成交供应商的通知情况
E. 供应商提供虚假材料谋取中标的情况","ABCD"
"多选题","代理机构E在代理政府采购项目过程中， 出现下行为，其中违反《政府采购代理 机构管理暂行办法》的有（）","A. 在自有场所组织评审，但未配备录音录像监控设备
B. 代理费用由中标供应商支付，但未在采购文件中明示收取标准
C. 因办公场所搬迁，在信息变更后15个工作日内更新名录登记信息
D. 接受采购人委托后，未签巧书面委托代理协议即开展采购活动
E. 采用电子档案方式保存采购文件，该电子档案符合《中华人民共和国
电子签名法》要求","ABCD"
"多选题","采购人拟委托代理机构代理一项政府采购 项目，下列关于代理机构选择及委托代理 协议的表述，符合规定的有（）","A. 采购人应从省级财政部口建立的代理机构名录中选择代理机构
B. 采购人可根据项目特点和代理机构综合信用评价结果择优选择
C. 某行业主管部口要求该行业内采购人必须通过摇号方式选择代理机
构，该要求符合规定
D. 委托代理协议应明确代理费用收取方式及标准、违约责任等事项
E. 委托代理协议可约定由采购人负责保存采购文件，保存期限为自采购
结束之日起10年","ABD"
"多选题","代理机构D因违法违规被财政部口处以禁 止代理政府采购业务的处罚，关于其已签 iT的委托代理协议处理，下列做法正确的 有（）","A. 所有已签订协议的项目均应立即终止
B. 尚未开始执行的项目，应及时终止委托代理协议
C. 己经开始执行且确因客观原因无法终止的项目，应妥善做好善后工作
D. 己经开始执行的项目，无论何种情况均需终止
E. 可与采购人协商延续部分紧急项目的代理协议","BC"
"多选题","某财政部门在对代理机构C进行监督检查 时，发现以下情形，其中属于监督检查法 定肉容的有（）","A. C机构名录中记载的办公场所地址与实际办公地址不一致
B. C机构与采购人签iT的委托代理协议中未明确档案保存责任
C. C机构在评审活动中未按规定全程录音录像
D. C机构未在采购文件中公开代理费用收取标准
E. C机构从业人员中熟悉政府采购法律法规的专职人员仅5名","ABCD"
"多选题","代理机构B受采购人委托代理一项政府采 购项目，关于代理费用及采购文件保存的 相关规定，下列表述正确的有（）","A. 代理费用可由采购人支付，也可由中标供应商支付，若由中标供应商
支付，其报价应包含该费用
B. 若代理费用超过分散采购限额标准，可以由中标、成交供应商支付，
也可由采购人支付
C. 采购文件保存期限为采购结束之日起至少十五年，仅可采用纸质档案方式保存
D. 若委托代理协议约定由財几构保存采购文件，其不得伪造、变造采购文件
E. B机构应在采购文件中明示代理费用收取方式及标准，并随中标结果公开具体收费金额","ADE"
"多选题","某政府采购代理机构A在工商登记注册地 为甲省，拟在乙省承接一项政府采购代理 业务。关于A机构在乙省从业的相关要 求，下列说法正确的有（）","A. 需向乙省财政部门申请开通政府采购管理交易系统相关操作权限
B. 应在乙省设立分支机构后，方可申请开通操作权限
C. 无需向乙省财政部门重复提交名录登记材料
D. 需在信息变更后10个工作日内更新乙省财政部门留存的登记信息
E. 乙省财政部门可要求其补充提交部分与甲省登记内容不一致的材料","AC"
"判断题","代理机构的名录登记、从业管理、信用评 价及监督检查适用《政府采购代理机构管 理暂行办法》。()","A. 对
B. 错","A"
"判断题","代理机构应当通过工商登记注册地中国政 府采购网省级分网填报名录登记信息申请 进入名录，并承诺对信息真实性负责。 ()","A. 对
B. 错","A"
"判断题","代理机构登记信息发生变更的，应当在信 息变更之日起7个工作日内自行更新。 ()","A. 对
B. 错","B"
"判断题","代理机构受采购人委托办理采购事宜，应 当与采购人签iT委托代理协议，明确采购 代理范围、权限、期限、档案保存、代理 费用收取方式及标准、协议解除及终止、 违约责任等具体事项，约定双方权利义务 ()","A. 对
B. 错","A"
"判断题","代理机构应当严格按照委托代理协议的约 定依法依规开展政府采购代理业务，相关 开标及评审活动应当全程录音录像。()","A. 对
B. 错","A"
"判断题","代理费用可以由中标、成交供应商支付， 也可由采购人支付。（）","A. 对
B. 错","A"
"判断题","财政部门负责组织开展代理机构综合信用 评价工作，综合信用评价结果应当全国共旱。()","A. 对
B. 错","A"
"判断题","财政部n应当建立健全定向抽查和不定向 抽查相结合的随机抽查机制。()","A. 对
B. 错","A"
"判断题","采购代理机构代理政府采购业务时，应具 备不少于10名熟悉政府采购法律法规的专 职从业人员。()","A. 对
B. 错","B"
"判断题","各级人民政府依法对代理机构从事政府采 购代理业务进行监督管理。()","A. 对
B. 错","B"
"判断题","代理机构在其注册地省级行政区划以外从 业的，应当向从业地财政部口申请开通政 府采购管理交易系统相关操作权限。()","A. 对
B. 错","A"
"判断题","采购人应当根据项目特点、代理机构专业 领域和综合信用评价结果，从名录中自主 择优选择代理机构。()","A. 对
B. 错","A"
"判断题","代理费用超过分散采购限额标准的，原则 上由采购人支付。（）","A. 对
B. 错","B"
"判断题","采购文件的保存期限为从采购结束之日起 至少二十年。()","A. 对
B. 错","B"
"判断题","采购人、评审专家应当在采购活动或评审 活动结束后7个工作日肉，在政府采购信 用评价系统中记录代理机构的职责履行情况。0","A. 对
B. 错","B"
"判断题","对代理机构的监督检查结果应当在市级以上财政部门指定的政府采购信息发布媒体向社会公开。()","A. 对
B. 错","B"
"判断题","代理机构在采购活动中应在采购文件中明 示收费方式及标准，随中标、成交结果一 并公开收费情况。()","A. 对
B. 错","A"
"判断题","政府采购代理机构的名录登记管理由省级 人民政府负责。（）","A. 对
B. 错","B"
"判断题","采购代理机构注销时，应当向财政部门移 交档案。()","A. 对
B. 错","B"
"判断题","采购代理机构在自有场所组织评审工作 时，应具备的监控设备设施应符合省级财 政部门规定的标准。()","A. 对
B. 错","B"
"判断题","供应商可以在采购活动结束后5个工作日 内，在政府采购信用评价系统中记录代理 机构的职责履行情况。()","A. 对
B. 错","A"
"判断题","财政部门对代理机构的监督检查结果应在 市级以上财政部门指定的媒体上公开。 ()","A. 对
B. 错","B"
"判断题","受到财政部门禁止代理政府采购业务处罚的代理机构，己经签订委托代理协议但尚未开始执行的项目，应当及时终止委托代理协议。()","A. 对
B. 错","A"
"判断题","政府采购行业协会按照依法制定的章程开 展活动，加强代理机构行业自律。()","A. 对
B. 错","A"
"判断题","""迅捷代理公司""仅有3名专职员工，为满足法定人数要求，长期借用其关联公司2名员工的社保和执业资格进行名录登记。在一次代理项目结束后，它将该项目的全部采购文件电子扫描件存档，并以此为由，销毁了所有纸质原始文件。上述两种行为均违反了行业惯例，应当及时纠正。这个结论对吗？","A. 对
B. 错","A"
"判断题","某代理机构接受采购人委托，在代理服务期间，发现采购人提出的采购需求存在明显倾向性。该代理机构反复建议后采购人仍不修改，代理机构最终按照采购人的意见编制并发布了采购文件。后因采购需求违法受到供应商质疑投诉，代理机构称其是""按采购人要求执行""，应当由采购人承担责任，代理机构无责。该说法对吗？","A. 对
B. 错","B"
"判断题","代理机构在注册地省级行政区划以外从业时，应当向注册地财政部门申请开通操作权限。（）","A. 对
B. 错","B"
"判断题","采购人选择代理机构时，应考虑项目特点 、代理机构专业领域、代理机构综合信用 评价结果、代理机构收费情况。()","A. 对
B. 错","B"
"判断题","采购文件应当采用电子档案方式保存。()","A. 对
B. 错","B"
"判断题","财政部门工作人员在代理机构管理中存在 滥用职权、玩忽职守、询私舞弊等违法违 纪行为的，依照《中华人民共和国政府采 购法》《中华人民共和国公务员法》《中 华人民共和国行政监察法》《中华人民共 和国政府采购法实施条例》等国家有关规 定追究相关责任；涉嫌犯罪的，依法移送 司法机关处理。","A. 对
B. 错","A"
"单选题","某采购人自主择优选择1家代理机构代理业务， 须在系统中上传什么？","A. 单位介绍信
B. 法定代表人授权
C. 单位内控领导小组会议纪要
D. 代理机构推荐函","C"
"单选题","综合评价的核心和基础是哪一项？","A. 业绩评价
B. 诚信评价
C. 专业知识评价
D. 企业基本情况","B"
"单选题","对应行政处罚警告以下（不含）及责令整改的情 形（可免于扣分或首次免于扣分的除外），诚信 扣多少分？","A. 5分
B. 10分
C. 15分
D. 20分","B"
"单选题","当诚信评价扣分达到多少分时，系统对该代理机 构标注为“较大失信企业”？","A. 5分
B. 10分
C. 15分
D. 20分","C"
"单选题","当诚信评价扣分达到或超过多少分时，系统对该 代理机构标注为“严重失信企业”？","A. 10分
B. 15分
C. 20分
D. 30分","D"
"单选题","诚信扣分期限内再次出现诚信扣分情况，所扣分 值如何计算？","A. 累计计算
B. 翻倍
C. 按原分值计算
D. 清零后重新计算","B"
"单选题","每年1月1日至12月31日期间，没有承接代理政府 采购项目的，业绩评价扣多少分（当年7月1日之 后备案的除外）？","A. 5分
B. 10分
C. 15分
D. 20分","B"
"单选题","业绩评价分达到多少分时，系统将自动暂停代理 机构系统账号操作权限？","A. -10分
B. -20分
C. -30分
D. -40分","B"
"单选题","当代理机构业绩评价分为负数时，每承接完成1 个政府采购项目加多少分，直至业绩分归0？","A. 1分
B. 2分
C. 3分
D. 4分","B"
"单选题","《福建省政府采购代理机构执业综合评价规则 （2024版）》的有效期为多久？","A. 1年
B. 2年
C. 3年
D. 4年","C"
"单选题","所有代理机构的诚信评价基础分均为多少分？","A. 40分
B. 50分
C. 60分
D. 70分","B"
"单选题","代理机构业绩评价的满分是多少分？","A. 20分
B. 25分
C. 30分
D. 35分","B"
"单选题","代理机构专业知识评价的满分是多少分？","A. 15分
B. 20分
C. 25分
D. 30分","B"
"单选题","代理机构企业基本情况的满分是多少分？","A. 5分
B. 10分
C. 15分
D. 20分","A"
"单选题","为鼓励代理机构做专做精、做大做强，设置附加 分，附加分总分多少分？","A. 5分
B. 10分
C. 15分
D. 20分","B"
"单选题","项目采购人和评审专家线上评价的“基本满意” 对应的分值范围是多少？","A. 60-69分
B. 70-89分
C. 80-89分
D. 90分及以上","B"
"单选题","相关人员应在项目办结后多少个工作日内完成线 上评价，逾期未评价的默认为基本满意","A. 3个
B. 5个
C. 7个
D. 10个","B"
"单选题","诚信分被扣10分时，业绩分值如何处理？","A. 保留四分之一
B. 清零
C. 保留三分之一
D. 保留一半","D"
"单选题","诚信分被扣15分及以上的，业绩分值如何处理？","A. 保留四分之一
B. 清零
C. 保留三分之一
D. 保留一半","B"
"单选题","每年1月1日至12月31日期间（诚信未扣分），承 接代理超过5个政府采购项目的，每多完成1个加 多少分？","A. 0.1
B. 0.2
C. 0.3
D. 0.4","B"
"单选题","专业知识评价的线上测试每年多少次？","A. 1次
B. 2次
C. 3次
D. 4次","A"
"单选题","代理机构专业知识线上测试的时间为每年哪个时 间段？","A. 3月1日至20日
B. 4月1日至20日
C. 5月1日至20日
D. 6月1日至20日","B"
"单选题","代理机构备案入库的专职人员不得少于多少人","A. 3人
B. 4人
C. 5人
D. 6人","C"
"单选题","准备备案入库的代理机构在完成系统注册后参加 除每年4月份外每个月1号-20号进行的测试，最 少5名专职人员参加，测试分数应达到多少分以上","A. 60分
B. 70分
C. 80分
D. 90分","C"
"单选题","某代理机构原综合评价总分为110分，期间诚信 分被扣15分（诚信分总分为50分），那么该代理 机构综合评价分数及等级分别为多少？","A. 95分 A级
B. 85分 B-级
C. 70分 B-级
D. 60分 C-级","D"
"单选题","某代理机构2025年诚信评价被扣分情况如下：3 月因责令整改扣10分（期限3个月），5月又因同 类问题扣10分。该机构两次诚信扣分累计分值为多少？","A. 10分
B. 20分
C. 30分
D. 40分","C"
"单选题","某代理机构备案专职人员6人（2025年1月1日系统数据），2025年专业知识测试应参考人数按备案人员70%（有余数向上取整）确定，且最低参考人数不低于上一年度项目数对应的标准（上一年度政府采购项目数180个）。该机构2025年专业知识测试最少需多少人参加？","A. 4人
B. 5人
C. 6人
D. 7人","B"
"单选题","某代理机构2025年综合评价各部分得分：诚信50 分（无扣分）、业绩25分（满分）、专业知识18 分。该机构是否符合附加分启用条件，若符合附 加分最高可得多少？","A. 不符合，0分
B. 符合，5分
C. 符合，8分
D. 符合，10分","D"
"单选题","某代理机构2025年综合评价总得分为98分，其中 诚信评价50分（无扣分）、业绩25分（满分）、 专业知识18分、企业基本情况5分，附加分0分。 该机构综合评价等级为多少？","A. A级
B. A+级
C. B级
D. C级","A"
"单选题","某代理机构2025年10月诚信评价被扣15分（期限 6个月），2025年11月完成1个符合要求的政府采 购项目。该机构2025年11月业绩分值是否增加？","A. 增加，加2分
B. 增加，加4分
C. 不增加
D. 增加，加1分","C"
"多选题","福建省政府采购代理机构执业综合评价包括以下 哪些部分？（ ）","A. 诚信评价
B. 业绩评价
C. 专业知识评价
D. 企业基本情况
E. 附加分","ABCDE"
"多选题","在参加政府采购普法测试过程中存在以下哪些情 形，视为代理机构严重违规失信行为？（ ）","A. 作弊
B. 替考
C. 代考
D. 缺考
E. 迟到","ABC"
"多选题","代理机构企业基本情况由代理机构如实填报，包 括以下哪些情况？（ ）","A. 登记情况
B. 配置情况
C. 管理情况
D. 经营情况
E. 违规情况","ABCD"
"多选题","当诚信评价扣分达到一定分值时，系统会对代理 机构进行标注，分为“较大失信企业”和“严重 失信企业”，以下哪些属于“严重失信企业”的 情形？（ ）","A. 当诚信评价扣分值为10分
B. 当诚信评价扣分值为15分
C. 当诚信评价扣分值为30分
D. 当诚信评价扣分值为50分
E. 当诚信评价扣分值为40分","CD"
"多选题","当诚信评价扣分达到一定分值时，系统会对代理 机构进行标注，分为“较大失信企业”和“严重 失信企业”，以下哪些属于“严重失信企业”的 情形？（ ）","A. 当诚信评价扣分值为10分
B. 当诚信评价扣分值为15分
C. 当诚信评价扣分值为30分
D. 当诚信评价扣分值为50分
E. 当诚信评价扣分值为40分","CDE"
"多选题","业绩评价是对代理机构承接并按规定完成代理政 府采购项目进行的客观评价，以下关于业绩评价 的说法正确的有？（ ）","A. 所有代理机构的业绩评价分值均从0开始累计
B. 业绩评价分达到-20分的，系统将自动暂停代理机构系统账号操作权限
C. 每个项目在完成合同签订且质疑、投诉有效期过后计入业绩分
D. 每个自然年度内完成的项目数量以项目结束时间为准；次年度1月1日起重新计算项目数
E. 业绩评价分达到-10分的，系统将自动暂停代理机构系统账号操作权限","ABCD"
"多选题","业绩评价是对代理机构承接并按规定完成代理政 府采购项目进行的客观评价，以下关于业绩评价 的说法正确的有？（ ）","A. 每年1月1日至12月31日期间，没有承接代理政府采购项目的
扣10分（当年7月1日之后备案的代理机构除外）
B. 每年1月1日至12月31日期间，承接代理 1-5个政府采购项目
的不扣分也不加分
C. 代理机构在诚信失分期间，业绩分值不增加
D. 当代理机构业绩评价分为负数时，每承接完成1个政府采购
项目的加业绩分2分，直至业绩评价分归0
E. 代理机构在诚信失分期间，增加业绩分值减半计算","ABCD"
